target,association_coeff,neg,neu,pos
0,0.35135135135135137,0.178,0.822,0.0
0,0.35135135135135137,0.179,0.821,0.0
0,0.35135135135135137,0.0,0.71,0.29
0,0.35135135135135137,0.0,0.657,0.343
0,0.35135135135135137,0.047,0.953,0.0
0,0.35135135135135137,0.0,0.726,0.274
1,0.35135135135135137,0.345,0.655,0.0
1,0.35135135135135137,0.0,1.0,0.0
0,0.35135135135135137,0.169,0.639,0.192
0,0.35135135135135137,0.258,0.742,0.0
1,0.35135135135135137,0.119,0.881,0.0
0,0.35135135135135137,0.0,0.705,0.295
0,0.35135135135135137,0.0,0.761,0.239
1,0.35135135135135137,0.072,0.928,0.0
1,0.35135135135135137,0.156,0.844,0.0
1,0.35135135135135137,0.128,0.615,0.257
1,0.35135135135135137,0.231,0.769,0.0
1,0.35135135135135137,0.171,0.829,0.0
0,0.35135135135135137,0.0,1.0,0.0
1,0.35135135135135137,0.124,0.876,0.0
1,0.35135135135135137,0.0,0.884,0.116
0,0.35135135135135137,0.0,1.0,0.0
1,0.35135135135135137,0.448,0.552,0.0
1,0.35135135135135137,0.129,0.871,0.0
1,0.35135135135135137,0.094,0.906,0.0
0,0.35135135135135137,0.0,0.702,0.298
0,0.35135135135135137,0.0,0.233,0.767
0,0.35135135135135137,0.348,0.652,0.0
1,0.35135135135135137,0.0,1.0,0.0
1,0.35135135135135137,0.238,0.659,0.103
0,0.35135135135135137,0.096,0.68,0.224
1,0.35135135135135137,0.071,0.929,0.0
0,0.35135135135135137,0.0,1.0,0.0
1,0.35135135135135137,0.154,0.846,0.0
0,0.35135135135135137,0.162,0.838,0.0
0,0.35135135135135137,0.171,0.829,0.0
1,0.35135135135135137,0.448,0.552,0.0
1,0.35135135135135137,0.0,0.793,0.207
1,0.35135135135135137,0.0,0.864,0.136
1,0.35135135135135137,0.223,0.777,0.0
1,0.35135135135135137,0.0,0.751,0.249
1,0.35135135135135137,0.266,0.734,0.0
1,0.7435897435897436,0.257,0.743,0.0
1,0.7435897435897436,0.161,0.839,0.0
1,0.7435897435897436,0.0,1.0,0.0
1,0.7435897435897436,0.152,0.848,0.0
1,0.7435897435897436,0.177,0.823,0.0
1,0.7435897435897436,0.0,1.0,0.0
1,0.7435897435897436,0.28,0.72,0.0
0,0.7435897435897436,0.0,1.0,0.0
0,0.7435897435897436,0.545,0.455,0.0
1,0.7435897435897436,0.257,0.743,0.0
1,0.7435897435897436,0.576,0.424,0.0
1,0.7435897435897436,0.257,0.743,0.0
1,0.7435897435897436,0.285,0.715,0.0
0,0.7435897435897436,0.0,1.0,0.0
0,0.7435897435897436,0.375,0.625,0.0
0,0.7435897435897436,0.407,0.593,0.0
0,0.7435897435897436,0.0,1.0,0.0
1,0.7435897435897436,0.298,0.702,0.0
1,0.7435897435897436,0.0,1.0,0.0
1,0.7435897435897436,0.0,1.0,0.0
0,0.7435897435897436,0.545,0.455,0.0
1,0.7435897435897436,0.112,0.726,0.161
1,0.7435897435897436,0.426,0.574,0.0
1,0.7435897435897436,0.0,1.0,0.0
1,0.7435897435897436,0.268,0.732,0.0
1,0.7435897435897436,0.203,0.797,0.0
1,0.7435897435897436,0.103,0.535,0.362
1,0.7435897435897436,0.257,0.743,0.0
1,0.7435897435897436,0.2,0.8,0.0
1,0.7435897435897436,0.098,0.902,0.0
0,0.7435897435897436,0.289,0.611,0.1
1,0.7435897435897436,0.0,1.0,0.0
1,0.7435897435897436,0.429,0.571,0.0
1,0.7435897435897436,0.21,0.651,0.139
1,0.7435897435897436,0.426,0.574,0.0
1,0.7435897435897436,0.366,0.634,0.0
1,0.7435897435897436,0.0,1.0,0.0
0,0.7435897435897436,0.545,0.455,0.0
0,0.7435897435897436,0.128,0.872,0.0
0,0.4925373134328358,0.137,0.863,0.0
0,0.4925373134328358,0.208,0.615,0.177
0,0.4925373134328358,0.259,0.741,0.0
0,0.4925373134328358,0.183,0.709,0.109
1,0.4925373134328358,0.31,0.69,0.0
0,0.4925373134328358,0.16,0.593,0.247
0,0.4925373134328358,0.0,1.0,0.0
0,0.4925373134328358,0.407,0.445,0.148
1,0.4925373134328358,0.246,0.615,0.138
1,0.4925373134328358,0.21,0.623,0.166
1,0.4925373134328358,0.223,0.579,0.198
0,0.4925373134328358,0.146,0.756,0.098
0,0.4925373134328358,0.0,1.0,0.0
1,0.4925373134328358,0.478,0.522,0.0
1,0.4925373134328358,0.294,0.706,0.0
0,0.4925373134328358,0.248,0.367,0.385
0,0.4925373134328358,0.165,0.613,0.223
1,0.4925373134328358,0.433,0.567,0.0
0,0.4925373134328358,0.351,0.649,0.0
0,0.4925373134328358,0.266,0.664,0.07
1,0.4925373134328358,0.403,0.597,0.0
0,0.4925373134328358,0.0,0.769,0.231
0,0.4925373134328358,0.099,0.802,0.099
1,0.4925373134328358,0.554,0.446,0.0
0,0.4925373134328358,0.213,0.787,0.0
0,0.4925373134328358,0.31,0.69,0.0
0,0.4925373134328358,0.231,0.769,0.0
1,0.4925373134328358,0.609,0.391,0.0
0,0.4925373134328358,0.472,0.528,0.0
1,0.4925373134328358,0.155,0.845,0.0
1,0.4925373134328358,0.507,0.493,0.0
0,0.4925373134328358,0.389,0.611,0.0
0,0.4925373134328358,0.293,0.465,0.242
0,0.4925373134328358,0.0,1.0,0.0
1,0.4925373134328358,0.0,1.0,0.0
1,0.4925373134328358,0.167,0.833,0.0
0,0.4925373134328358,0.0,1.0,0.0
1,0.4925373134328358,0.166,0.834,0.0
1,0.4925373134328358,0.118,0.882,0.0
1,0.4925373134328358,0.124,0.742,0.134
1,0.4925373134328358,0.0,1.0,0.0
1,0.4925373134328358,0.118,0.882,0.0
0,0.4925373134328358,0.0,1.0,0.0
1,0.4925373134328358,0.124,0.876,0.0
1,0.4925373134328358,0.0,1.0,0.0
0,0.4925373134328358,0.0,0.833,0.167
0,0.4925373134328358,0.0,1.0,0.0
0,0.4925373134328358,0.0,0.836,0.164
1,0.4925373134328358,0.0,1.0,0.0
1,0.4925373134328358,0.0,1.0,0.0
1,0.4925373134328358,0.0,1.0,0.0
1,0.4925373134328358,0.253,0.747,0.0
1,0.4925373134328358,0.138,0.862,0.0
1,0.4925373134328358,0.0,1.0,0.0
1,0.4925373134328358,0.094,0.776,0.131
0,0.4925373134328358,0.323,0.677,0.0
1,0.4925373134328358,0.231,0.769,0.0
0,0.4925373134328358,0.0,1.0,0.0
0,0.4925373134328358,0.0,0.833,0.167
0,0.4925373134328358,0.0,1.0,0.0
0,0.4925373134328358,0.158,0.842,0.0
0,0.4925373134328358,0.393,0.46,0.147
0,0.4925373134328358,0.0,1.0,0.0
1,0.4925373134328358,0.0,1.0,0.0
1,0.4925373134328358,0.124,0.876,0.0
1,0.4925373134328358,0.0,1.0,0.0
1,0.4925373134328358,0.0,0.859,0.141
0,0.11764705882352941,0.078,0.578,0.344
0,0.11764705882352941,0.39,0.61,0.0
1,0.11764705882352941,0.0,1.0,0.0
0,0.11764705882352941,0.248,0.752,0.0
0,0.11764705882352941,0.103,0.897,0.0
0,0.11764705882352941,0.46,0.54,0.0
0,0.11764705882352941,0.103,0.645,0.252
0,0.11764705882352941,0.0,1.0,0.0
1,0.11764705882352941,0.395,0.605,0.0
0,0.11764705882352941,0.348,0.652,0.0
0,0.11764705882352941,0.339,0.661,0.0
0,0.11764705882352941,0.077,0.289,0.634
0,0.11764705882352941,0.208,0.792,0.0
0,0.11764705882352941,0.0,1.0,0.0
0,0.11764705882352941,0.348,0.652,0.0
0,0.11764705882352941,0.268,0.732,0.0
1,0.11764705882352941,0.151,0.849,0.0
0,0.11764705882352941,0.22,0.78,0.0
0,0.11764705882352941,0.167,0.833,0.0
0,0.11764705882352941,0.123,0.877,0.0
0,0.11764705882352941,0.063,0.828,0.109
0,0.11764705882352941,0.25,0.53,0.22
0,0.11764705882352941,0.127,0.873,0.0
0,0.11764705882352941,0.0,1.0,0.0
0,0.11764705882352941,0.205,0.513,0.282
0,0.11764705882352941,0.11,0.685,0.205
0,0.11764705882352941,0.286,0.714,0.0
0,0.11764705882352941,0.087,0.761,0.152
1,0.11764705882352941,0.348,0.652,0.0
0,0.11764705882352941,0.397,0.603,0.0
0,0.11764705882352941,0.348,0.652,0.0
0,0.11764705882352941,0.288,0.712,0.0
0,0.11764705882352941,0.082,0.612,0.306
0,0.11764705882352941,0.161,0.839,0.0
0,0.11764705882352941,0.339,0.661,0.0
0,0.11764705882352941,0.0,0.528,0.472
0,0.11764705882352941,0.286,0.714,0.0
0,0.11764705882352941,1.0,0.0,0.0
0,0.11764705882352941,0.345,0.655,0.0
0,0.11764705882352941,0.681,0.319,0.0
0,0.11764705882352941,0.359,0.641,0.0
0,0.11764705882352941,0.607,0.393,0.0
0,0.11764705882352941,0.325,0.542,0.133
0,0.11764705882352941,0.237,0.763,0.0
0,0.11764705882352941,0.368,0.132,0.5
0,0.11764705882352941,0.441,0.559,0.0
1,0.11764705882352941,0.528,0.472,0.0
1,0.11764705882352941,0.127,0.735,0.139
0,0.11764705882352941,0.25,0.358,0.392
0,0.11764705882352941,0.305,0.46,0.235
0,0.11764705882352941,0.346,0.513,0.141
0,0.11764705882352941,0.216,0.784,0.0
0,0.11764705882352941,0.162,0.519,0.319
0,0.11764705882352941,0.344,0.656,0.0
0,0.11764705882352941,0.177,0.823,0.0
0,0.11764705882352941,0.436,0.564,0.0
0,0.11764705882352941,0.283,0.303,0.414
0,0.11764705882352941,0.346,0.513,0.141
0,0.11764705882352941,0.111,0.598,0.291
0,0.11764705882352941,0.177,0.823,0.0
0,0.11764705882352941,0.462,0.538,0.0
1,0.11764705882352941,0.412,0.588,0.0
0,0.11764705882352941,0.248,0.606,0.145
1,0.11764705882352941,0.217,0.783,0.0
0,0.11764705882352941,0.15,0.341,0.509
0,0.11764705882352941,0.237,0.763,0.0
0,0.11764705882352941,0.259,0.741,0.0
0,0.11764705882352941,0.202,0.798,0.0
0,0.13513513513513514,0.283,0.717,0.0
1,0.13513513513513514,0.368,0.632,0.0
0,0.13513513513513514,0.355,0.645,0.0
0,0.13513513513513514,0.0,1.0,0.0
0,0.13513513513513514,0.0,1.0,0.0
0,0.13513513513513514,0.0,1.0,0.0
1,0.13513513513513514,0.377,0.623,0.0
0,0.13513513513513514,0.118,0.882,0.0
0,0.13513513513513514,0.0,1.0,0.0
0,0.13513513513513514,0.0,0.757,0.243
0,0.13513513513513514,0.0,1.0,0.0
0,0.13513513513513514,0.0,1.0,0.0
0,0.13513513513513514,0.0,0.743,0.257
0,0.13513513513513514,0.0,1.0,0.0
0,0.13513513513513514,0.0,1.0,0.0
0,0.13513513513513514,0.306,0.694,0.0
0,0.13513513513513514,0.0,1.0,0.0
1,0.13513513513513514,0.0,1.0,0.0
0,0.13513513513513514,0.0,1.0,0.0
0,0.13513513513513514,0.355,0.645,0.0
1,0.13513513513513514,0.179,0.821,0.0
1,0.13513513513513514,0.121,0.58,0.299
0,0.13513513513513514,0.0,1.0,0.0
0,0.13513513513513514,0.0,1.0,0.0
0,0.13513513513513514,0.0,1.0,0.0
0,0.13513513513513514,0.082,0.82,0.098
0,0.13513513513513514,0.0,1.0,0.0
0,0.13513513513513514,0.286,0.614,0.1
0,0.13513513513513514,0.0,1.0,0.0
0,0.13513513513513514,0.118,0.882,0.0
0,0.13513513513513514,0.216,0.784,0.0
0,0.13513513513513514,0.0,1.0,0.0
0,0.13513513513513514,0.0,0.881,0.119
0,0.13513513513513514,0.0,1.0,0.0
0,0.13513513513513514,0.0,1.0,0.0
0,0.13513513513513514,0.172,0.828,0.0
0,0.13513513513513514,0.0,1.0,0.0
0,0.59375,0.0,1.0,0.0
1,0.59375,0.0,1.0,0.0
0,0.59375,0.0,1.0,0.0
0,0.59375,0.0,0.868,0.132
1,0.59375,0.0,1.0,0.0
0,0.59375,0.0,1.0,0.0
1,0.59375,0.0,0.838,0.162
1,0.59375,0.214,0.786,0.0
1,0.59375,0.0,0.695,0.305
1,0.59375,0.382,0.618,0.0
1,0.59375,0.0,0.85,0.15
1,0.59375,0.0,1.0,0.0
1,0.59375,0.195,0.667,0.138
1,0.59375,0.301,0.699,0.0
1,0.59375,0.0,0.865,0.135
0,0.59375,0.0,1.0,0.0
0,0.59375,0.0,0.625,0.375
1,0.59375,0.214,0.786,0.0
1,0.59375,0.0,0.781,0.219
1,0.59375,0.0,1.0,0.0
1,0.59375,0.231,0.556,0.214
0,0.59375,0.0,0.558,0.442
0,0.59375,0.0,0.571,0.429
0,0.59375,0.106,0.625,0.269
1,0.59375,0.0,0.832,0.168
1,0.59375,0.0,1.0,0.0
0,0.59375,0.225,0.775,0.0
0,0.59375,0.0,1.0,0.0
0,0.59375,0.0,1.0,0.0
1,0.59375,0.109,0.758,0.133
1,0.59375,0.269,0.731,0.0
0,0.59375,0.0,0.878,0.122
0,0.4634146341463415,0.177,0.617,0.206
0,0.4634146341463415,0.498,0.502,0.0
0,0.4634146341463415,0.143,0.673,0.184
0,0.4634146341463415,0.264,0.562,0.175
1,0.4634146341463415,0.287,0.524,0.19
0,0.4634146341463415,0.376,0.353,0.271
0,0.4634146341463415,0.28,0.72,0.0
0,0.4634146341463415,0.348,0.652,0.0
1,0.4634146341463415,0.401,0.51,0.089
0,0.4634146341463415,0.395,0.605,0.0
0,0.4634146341463415,0.438,0.432,0.13
0,0.4634146341463415,0.208,0.584,0.208
0,0.4634146341463415,0.218,0.693,0.089
1,0.4634146341463415,0.348,0.652,0.0
1,0.4634146341463415,0.239,0.448,0.313
1,0.4634146341463415,0.291,0.709,0.0
0,0.4634146341463415,0.0,1.0,0.0
1,0.4634146341463415,0.153,0.748,0.099
0,0.4634146341463415,0.126,0.711,0.162
0,0.4634146341463415,0.0,0.863,0.137
1,0.4634146341463415,0.211,0.789,0.0
1,0.4634146341463415,0.186,0.814,0.0
0,0.4634146341463415,0.154,0.766,0.08
1,0.4634146341463415,0.458,0.542,0.0
0,0.4634146341463415,0.516,0.484,0.0
1,0.4634146341463415,0.489,0.511,0.0
1,0.4634146341463415,0.056,0.671,0.273
1,0.4634146341463415,0.168,0.681,0.152
1,0.4634146341463415,0.63,0.37,0.0
0,0.4634146341463415,0.211,0.789,0.0
0,0.4634146341463415,0.144,0.856,0.0
1,0.4634146341463415,0.304,0.696,0.0
0,0.4634146341463415,0.485,0.414,0.102
1,0.4634146341463415,0.265,0.735,0.0
1,0.4634146341463415,0.348,0.652,0.0
1,0.4634146341463415,0.0,0.859,0.141
0,0.4634146341463415,0.142,0.71,0.148
0,0.4634146341463415,0.779,0.221,0.0
0,0.4634146341463415,0.244,0.458,0.298
1,0.4634146341463415,0.516,0.484,0.0
1,0.4634146341463415,0.155,0.845,0.0
0,0.2222222222222222,0.253,0.569,0.179
0,0.2222222222222222,0.129,0.76,0.11
0,0.2222222222222222,0.459,0.541,0.0
1,0.2222222222222222,0.288,0.712,0.0
0,0.2222222222222222,0.209,0.791,0.0
1,0.2222222222222222,0.369,0.631,0.0
0,0.2222222222222222,0.209,0.791,0.0
1,0.2222222222222222,0.238,0.56,0.201
0,0.2222222222222222,0.209,0.791,0.0
0,0.2222222222222222,0.209,0.791,0.0
1,0.2222222222222222,0.219,0.651,0.13
0,0.2222222222222222,0.329,0.671,0.0
0,0.2222222222222222,0.217,0.524,0.259
0,0.2222222222222222,0.206,0.794,0.0
0,0.2222222222222222,0.212,0.788,0.0
0,0.2222222222222222,0.167,0.833,0.0
0,0.2222222222222222,0.0,0.684,0.316
1,0.2222222222222222,0.217,0.524,0.259
0,0.2222222222222222,0.212,0.788,0.0
0,0.2222222222222222,0.0,0.616,0.384
0,0.2222222222222222,0.209,0.791,0.0
0,0.2222222222222222,0.288,0.667,0.046
0,0.2222222222222222,0.217,0.524,0.259
0,0.2222222222222222,0.217,0.524,0.259
0,0.2222222222222222,0.228,0.47,0.302
0,0.2222222222222222,0.13,0.651,0.218
0,0.2222222222222222,0.35,0.65,0.0
1,0.2222222222222222,0.362,0.638,0.0
1,0.2222222222222222,0.326,0.674,0.0
0,0.2222222222222222,0.282,0.537,0.181
0,0.2222222222222222,0.392,0.608,0.0
0,0.2222222222222222,0.32,0.465,0.215
0,0.2222222222222222,0.271,0.57,0.159
0,0.2222222222222222,0.243,0.757,0.0
1,0.2222222222222222,0.403,0.475,0.121
0,0.2222222222222222,0.199,0.633,0.169
0,0.23333333333333334,0.0,1.0,0.0
1,0.23333333333333334,0.193,0.807,0.0
0,0.23333333333333334,0.258,0.742,0.0
0,0.23333333333333334,0.392,0.608,0.0
0,0.23333333333333334,0.423,0.577,0.0
0,0.23333333333333334,0.447,0.553,0.0
0,0.23333333333333334,0.132,0.737,0.132
0,0.23333333333333334,0.286,0.714,0.0
0,0.23333333333333334,0.364,0.339,0.297
1,0.23333333333333334,0.184,0.711,0.105
0,0.23333333333333334,0.35,0.65,0.0
0,0.23333333333333334,0.243,0.67,0.087
1,0.23333333333333334,0.344,0.505,0.151
0,0.23333333333333334,0.272,0.728,0.0
0,0.23333333333333334,0.593,0.407,0.0
0,0.23333333333333334,0.498,0.502,0.0
0,0.23333333333333334,0.213,0.787,0.0
1,0.23333333333333334,0.337,0.51,0.153
0,0.23333333333333334,0.161,0.651,0.188
0,0.23333333333333334,0.097,0.903,0.0
0,0.23333333333333334,0.371,0.629,0.0
0,0.23333333333333334,0.557,0.443,0.0
0,0.23333333333333334,0.209,0.505,0.286
1,0.23333333333333334,0.381,0.619,0.0
0,0.23333333333333334,0.289,0.604,0.107
1,0.23333333333333334,0.365,0.635,0.0
1,0.23333333333333334,0.561,0.439,0.0
0,0.23333333333333334,0.589,0.411,0.0
0,0.23333333333333334,0.138,0.449,0.413
0,0.23333333333333334,0.0,1.0,0.0
0,0.47297297297297297,0.279,0.471,0.25
0,0.47297297297297297,0.352,0.562,0.086
1,0.47297297297297297,0.358,0.642,0.0
0,0.47297297297297297,0.0,1.0,0.0
0,0.47297297297297297,0.424,0.443,0.133
1,0.47297297297297297,0.0,1.0,0.0
0,0.47297297297297297,0.0,1.0,0.0
1,0.47297297297297297,0.302,0.698,0.0
0,0.47297297297297297,0.0,1.0,0.0
0,0.47297297297297297,0.147,0.639,0.214
0,0.47297297297297297,0.527,0.135,0.338
0,0.47297297297297297,0.265,0.544,0.19
0,0.47297297297297297,0.141,0.652,0.207
0,0.47297297297297297,0.262,0.738,0.0
0,0.47297297297297297,0.255,0.399,0.346
1,0.47297297297297297,0.239,0.761,0.0
1,0.47297297297297297,0.299,0.345,0.356
0,0.47297297297297297,0.494,0.506,0.0
1,0.47297297297297297,0.0,1.0,0.0
0,0.47297297297297297,0.694,0.306,0.0
0,0.47297297297297297,0.245,0.755,0.0
0,0.47297297297297297,0.494,0.506,0.0
0,0.47297297297297297,0.673,0.327,0.0
0,0.47297297297297297,0.405,0.595,0.0
1,0.47297297297297297,0.231,0.769,0.0
1,0.47297297297297297,0.192,0.69,0.118
0,0.47297297297297297,0.0,0.536,0.464
0,0.47297297297297297,0.262,0.738,0.0
0,0.47297297297297297,0.17,0.83,0.0
0,0.47297297297297297,0.339,0.476,0.185
0,0.47297297297297297,0.398,0.602,0.0
0,0.47297297297297297,0.341,0.659,0.0
0,0.47297297297297297,0.245,0.755,0.0
0,0.47297297297297297,0.302,0.698,0.0
0,0.47297297297297297,0.394,0.606,0.0
1,0.47297297297297297,0.302,0.698,0.0
1,0.47297297297297297,0.373,0.627,0.0
0,0.47297297297297297,0.073,0.927,0.0
1,0.47297297297297297,0.245,0.648,0.107
1,0.47297297297297297,0.255,0.745,0.0
1,0.47297297297297297,0.0,1.0,0.0
1,0.47297297297297297,0.244,0.683,0.073
0,0.47297297297297297,0.092,0.839,0.069
1,0.47297297297297297,0.0,1.0,0.0
1,0.47297297297297297,0.234,0.766,0.0
1,0.47297297297297297,0.373,0.627,0.0
0,0.47297297297297297,0.087,0.913,0.0
1,0.47297297297297297,0.0,1.0,0.0
0,0.47297297297297297,0.128,0.872,0.0
0,0.47297297297297297,0.548,0.452,0.0
0,0.47297297297297297,0.0,0.913,0.087
1,0.47297297297297297,0.0,1.0,0.0
1,0.47297297297297297,0.0,1.0,0.0
1,0.47297297297297297,0.0,0.881,0.119
1,0.47297297297297297,0.174,0.826,0.0
1,0.47297297297297297,0.18,0.82,0.0
0,0.47297297297297297,0.0,1.0,0.0
0,0.47297297297297297,0.0,0.873,0.127
1,0.47297297297297297,0.123,0.877,0.0
0,0.47297297297297297,0.23,0.576,0.194
1,0.47297297297297297,0.286,0.714,0.0
0,0.47297297297297297,0.0,0.884,0.116
1,0.47297297297297297,0.0,0.849,0.151
1,0.47297297297297297,0.0,1.0,0.0
0,0.47297297297297297,0.515,0.485,0.0
1,0.47297297297297297,0.42,0.58,0.0
1,0.47297297297297297,0.274,0.726,0.0
1,0.47297297297297297,0.0,0.849,0.151
1,0.47297297297297297,0.0,1.0,0.0
1,0.47297297297297297,0.0,0.877,0.123
0,0.47297297297297297,0.0,0.747,0.253
1,0.47297297297297297,0.0,1.0,0.0
1,0.47297297297297297,0.087,0.913,0.0
1,0.47297297297297297,0.0,0.933,0.067
1,1.0,0.099,0.901,0.0
1,1.0,0.112,0.888,0.0
1,1.0,0.157,0.843,0.0
1,1.0,0.167,0.833,0.0
1,1.0,0.0,1.0,0.0
1,1.0,0.157,0.843,0.0
1,1.0,0.0,1.0,0.0
1,1.0,0.157,0.843,0.0
1,1.0,0.145,0.855,0.0
1,1.0,0.0,0.833,0.167
1,1.0,0.0,0.833,0.167
1,1.0,0.0,0.794,0.206
1,1.0,0.157,0.843,0.0
1,1.0,0.163,0.663,0.175
1,1.0,0.0,1.0,0.0
1,1.0,0.0,1.0,0.0
1,1.0,0.0,1.0,0.0
1,1.0,0.141,0.705,0.153
1,1.0,0.0,1.0,0.0
1,1.0,0.157,0.843,0.0
1,1.0,0.0,1.0,0.0
1,1.0,0.0,1.0,0.0
1,1.0,0.118,0.882,0.0
1,1.0,0.128,0.872,0.0
1,1.0,0.216,0.784,0.0
1,1.0,0.107,0.893,0.0
1,1.0,0.0,1.0,0.0
1,1.0,0.145,0.699,0.156
1,1.0,0.0,1.0,0.0
1,1.0,0.138,0.714,0.148
1,1.0,0.099,0.901,0.0
1,1.0,0.0,1.0,0.0
1,1.0,0.145,0.699,0.156
1,1.0,0.268,0.732,0.0
1,1.0,0.115,0.885,0.0
1,1.0,0.095,0.69,0.216
1,1.0,0.0,1.0,0.0
0,0.18840579710144928,0.0,1.0,0.0
0,0.18840579710144928,0.0,1.0,0.0
0,0.18840579710144928,0.0,0.795,0.205
0,0.18840579710144928,0.0,0.67,0.33
0,0.18840579710144928,0.0,1.0,0.0
0,0.18840579710144928,0.0,0.778,0.222
1,0.18840579710144928,0.0,1.0,0.0
1,0.18840579710144928,0.0,0.706,0.294
0,0.18840579710144928,0.0,1.0,0.0
0,0.18840579710144928,0.0,0.763,0.237
0,0.18840579710144928,0.101,0.899,0.0
0,0.18840579710144928,0.0,0.872,0.128
0,0.18840579710144928,0.0,1.0,0.0
0,0.18840579710144928,0.0,1.0,0.0
0,0.18840579710144928,0.071,0.858,0.071
0,0.18840579710144928,0.107,0.806,0.088
0,0.18840579710144928,0.137,0.625,0.238
0,0.18840579710144928,0.0,1.0,0.0
0,0.18840579710144928,0.432,0.568,0.0
0,0.18840579710144928,0.141,0.859,0.0
1,0.18840579710144928,0.0,1.0,0.0
0,0.18840579710144928,0.0,1.0,0.0
1,0.18840579710144928,0.153,0.698,0.149
0,0.18840579710144928,0.057,0.943,0.0
0,0.18840579710144928,0.0,0.833,0.167
0,0.18840579710144928,0.0,1.0,0.0
0,0.18840579710144928,0.0,0.732,0.268
0,0.18840579710144928,0.0,0.878,0.122
0,0.18840579710144928,0.111,0.556,0.333
0,0.18840579710144928,0.302,0.698,0.0
0,0.18840579710144928,0.051,0.739,0.21
0,0.18840579710144928,0.0,0.58,0.42
0,0.18840579710144928,0.167,0.833,0.0
0,0.18840579710144928,0.0,0.89,0.11
0,0.18840579710144928,0.14,0.86,0.0
0,0.18840579710144928,0.159,0.639,0.202
1,0.18840579710144928,0.13,0.651,0.218
0,0.18840579710144928,0.175,0.635,0.19
0,0.18840579710144928,0.0,0.505,0.495
1,0.18840579710144928,0.126,0.619,0.255
0,0.18840579710144928,0.103,0.897,0.0
0,0.18840579710144928,0.105,0.895,0.0
0,0.18840579710144928,0.0,1.0,0.0
0,0.18840579710144928,0.0,0.859,0.141
0,0.18840579710144928,0.053,0.878,0.069
1,0.18840579710144928,0.0,1.0,0.0
0,0.18840579710144928,0.053,0.878,0.069
0,0.18840579710144928,0.0,0.897,0.103
0,0.18840579710144928,0.056,0.873,0.071
0,0.18840579710144928,0.0,0.927,0.073
1,0.18840579710144928,0.16,0.84,0.0
0,0.18840579710144928,0.056,0.873,0.071
0,0.18840579710144928,0.0,1.0,0.0
0,0.18840579710144928,0.16,0.84,0.0
0,0.18840579710144928,0.143,0.857,0.0
1,0.18840579710144928,0.0,1.0,0.0
0,0.18840579710144928,0.056,0.873,0.071
1,0.18840579710144928,0.212,0.788,0.0
0,0.18840579710144928,0.159,0.777,0.064
0,0.18840579710144928,0.056,0.873,0.071
1,0.18840579710144928,0.056,0.873,0.071
0,0.18840579710144928,0.0,1.0,0.0
0,0.18840579710144928,0.16,0.84,0.0
0,0.18840579710144928,0.053,0.878,0.069
0,0.18840579710144928,0.056,0.873,0.071
0,0.18840579710144928,0.301,0.602,0.097
1,0.18840579710144928,0.0,1.0,0.0
0,0.18840579710144928,0.083,0.917,0.0
1,0.18840579710144928,0.0,1.0,0.0
1,0.1935483870967742,0.149,0.851,0.0
0,0.1935483870967742,0.265,0.735,0.0
0,0.1935483870967742,0.205,0.795,0.0
0,0.1935483870967742,0.0,0.844,0.156
0,0.1935483870967742,0.0,1.0,0.0
0,0.1935483870967742,0.0,1.0,0.0
0,0.1935483870967742,0.128,0.872,0.0
0,0.1935483870967742,0.279,0.721,0.0
0,0.1935483870967742,0.0,0.843,0.157
0,0.1935483870967742,0.265,0.735,0.0
1,0.1935483870967742,0.265,0.735,0.0
0,0.1935483870967742,0.167,0.833,0.0
0,0.1935483870967742,0.182,0.818,0.0
0,0.1935483870967742,0.0,0.721,0.279
0,0.1935483870967742,0.0,1.0,0.0
0,0.1935483870967742,0.0,1.0,0.0
1,0.1935483870967742,0.0,1.0,0.0
0,0.1935483870967742,0.211,0.789,0.0
0,0.1935483870967742,0.096,0.904,0.0
0,0.1935483870967742,0.0,0.714,0.286
0,0.1935483870967742,0.0,1.0,0.0
0,0.1935483870967742,0.238,0.762,0.0
1,0.1935483870967742,0.356,0.644,0.0
0,0.1935483870967742,0.0,1.0,0.0
0,0.1935483870967742,0.0,0.833,0.167
0,0.1935483870967742,0.194,0.806,0.0
0,0.1935483870967742,0.0,1.0,0.0
0,0.1935483870967742,0.274,0.647,0.08
0,0.1935483870967742,0.0,1.0,0.0
0,0.1935483870967742,0.0,0.674,0.326
1,0.1935483870967742,0.159,0.841,0.0
0,0.1935483870967742,0.0,1.0,0.0
0,0.1935483870967742,0.284,0.62,0.096
0,0.1935483870967742,0.127,0.873,0.0
0,0.1935483870967742,0.0,0.758,0.242
0,0.1935483870967742,0.0,1.0,0.0
0,0.1935483870967742,0.0,1.0,0.0
0,0.1935483870967742,0.132,0.737,0.132
0,0.1935483870967742,0.0,0.828,0.172
0,0.1935483870967742,0.099,0.794,0.107
0,0.1935483870967742,0.0,1.0,0.0
1,0.1935483870967742,0.151,0.849,0.0
1,0.1935483870967742,0.0,1.0,0.0
0,0.1935483870967742,0.28,0.72,0.0
0,0.1935483870967742,0.0,1.0,0.0
0,0.1935483870967742,0.0,1.0,0.0
0,0.1935483870967742,0.229,0.625,0.146
0,0.1935483870967742,0.0,1.0,0.0
0,0.1935483870967742,0.0,1.0,0.0
